"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20170928","서초구","0.016","0.022","0.4","0.005","24","8"
"20170928","동대문구","0.018","0.023","0.4","0.004","25","8"
"20170928","광진구","0.02","0.035","0.5","0.003","18","7"
"20170928","정릉로","0.03","0.02","0.5","0.005","31","11"
"20170928","용산구","0.019","0.022","0.3","0.003","18","9"
"20170928","종로","0.021","0.025","0.4","0.004","25","9"
"20170928","관악구","0.013","0.025","0.3","0.005","19","7"
"20170928","서대문구","0.02","0.03","0.4","0.005","24","9"
"20170928","성북구","0.018","0.028","0.3","0.003","27","9"
"20170928","신촌로","0.046","0.013","0.9","0.006","38","12"
"20170928","도산대로","0.029","0.022","0.7","0.005","34","6"
"20170927","도산대로","0.041","0.019","0.9","0.005","53","10"
"20170927","한강대로","0.046","0.015","0.5","0.004","51","23"
"20170927","정릉로","0.038","0.014","0.6","0.006","49","29"
"20170927","강남대로","","0.007","0.9","0.004","49","21"
"20170927","송파구","0.033","0.018","0.5","0.004","34","18"
"20170927","공항대로","0.056","0.009","0.5","0.005","76","39"
"20170927","동작대로","0.072","0.008","0.8","0.003","42","23"
"20170927","강서구","0.032","0.022","0.4","0.006","50","28"
"20170927","성동구","0.026","0.02","0.6","0.004","42","21"
"20170927","서대문구","0.026","0.028","0.4","0.005","42","26"
"20170927","관악구","0.03","0.018","0.5","0.005","37","21"
"20170927","마포구","0.031","0.026","0.5","0.004","38","26"
"20170927","중구","0.037","0.024","0.5","0.003","41","26"
"20170927","용산구","0.027","0.019","0.3","0.003","32","22"
"20170927","종로구","0.035","0.024","0.6","0.004","35","23"
"20170927","도봉구","0.025","0.024","0.5","0.002","38","22"
"20170927","종로","0.037","0.019","1","0.004","44","27"
"20170927","동작구","0.037","0.021","0.4","0.003","45","25"
"20170927","신촌로","0.057","0.014","1","0.007","61","29"
"20170927","성북구","0.032","0.021","0.5","0.003","47","26"
"20170927","강북구","0.019","0.023","0.4","0.003","37","25"
"20170927","양천구","0.032","0.022","0.5","0.003","46","34"
"20170927","서초구","0.032","0.02","0.5","0.005","40","20"
"20170927","광진구","0.039","0.028","0.7","0.003","30","20"
"20170927","은평구","0.03","0.029","0.7","0.006","38","25"
"20170927","금천구","0.037","0.021","0.5","0.003","34","25"
"20170927","화랑로","0.041","0.008","0.8","0.004","48","21"
"20170927","동대문구","0.031","0.016","0.4","0.004","40","21"
"20170927","강남구","0.034","0.016","0.4","0.005","32","20"
"20170927","노원구","0.031","0.026","0.5","0.002","44","27"
"20170927","홍릉로","0.047","0.015","0.5","0.005","46","26"
"20170927","영등포로","0.051","0.012","0.5","0.006","60","23"
"20170927","영등포구","0.035","0.026","0.6","0.006","51","24"
"20170927","구로구","0.024","0.019","0.5","0.006","42","24"
"20170927","청계천로","0.042","0.017","0.6","0.006","48","29"
"20170927","강변북로","0.044","0.013","0.5","0.003","48","22"
"20170927","중랑구","0.031","0.019","0.4","0.006","34","19"
"20170927","강동구","0.034","0.018","0.5","0.004","40","18"
"20170927","천호대로","0.047","0.01","0.5","0.003","46","22"
"20170926","동작대로","0.08","0.014","0.8","0.003","51","28"
"20170926","성북구","0.038","0.028","0.6","0.003","55","30"
"20170926","영등포구","0.036","0.044","0.6","0.005","58","24"
"20170926","송파구","0.033","0.026","0.6","0.004","43","23"
"20170926","도봉구","0.032","0.03","0.6","0.004","44","26"
"20170926","홍릉로","0.055","0.018","0.5","0.005","53","29"
"20170926","영등포로","0.058","0.021","0.5","0.006","65","27"
"20170926","중구","0.049","0.029","0.6","0.003","45","27"
"20170926","노원구","0.036","0.037","0.5","0.002","47","28"
"20170926","강변북로","0.056","0.015","0.6","0.003","52","23"
"20170926","강남구","0.037","0.022","0.4","0.005","37","21"
"20170926","강북구","0.023","0.036","0.4","0.003","39","25"
"20170926","구로구","0.024","0.03","0.5","0.005","47","29"
"20170926","양천구","0.038","0.032","0.5","0.003","44","31"
"20170926","서초구","0.031","0.033","0.5","0.005","47","23"
"20170926","마포구","0.032","0.04","0.5","0.003","39","27"
"20170926","광진구","0.039","0.036","0.7","0.003","37","23"
"20170926","정릉로","0.046","0.021","0.6","0.005","59","32"
"20170926","동대문구","0.036","0.02","0.5","0.004","51","25"
"20170926","청계천로","0.059","0.019","0.7","0.006","55","32"
"20170926","공항대로","0.07","0.012","0.6","0.005","87","44"
"20170926","금천구","0.038","0.033","0.5","0.004","36","27"
"20170926","강남대로","","0.008","1","0.004","62","28"
"20170926","은평구","0.031","0.042","0.7","0.004","41","27"
"20170926","서대문구","0.024","0.043","0.5","0.005","46","29"
"20170926","종로","0.066","0.018","1.6","0.004","47","28"
"20170926","신촌로","0.06","0.024","0.9","0.005","66","31"
"20170926","용산구","0.029","0.032","0.3","0.003","41","25"
"20170926","관악구","0.032","0.03","0.5","0.005","40","23"
"20170926","동작구","0.041","0.03","0.5","0.003","52","29"
"20170926","종로구","0.041","0.034","0.6","0.003","41","27"
"20170926","한강대로","0.054","0.024","0.5","0.004","66","27"
"20170926","도산대로","0.053","0.023","1","0.005","66","30"
"20170926","강동구","0.031","0.03","0.5","0.004","47","21"
"20170926","중랑구","0.028","0.028","0.4","0.006","39","21"
"20170926","천호대로","0.048","0.017","0.5","0.003","53","24"
"20170926","화랑로","0.049","0.012","0.9","0.004","55","24"
"20170926","성동구","0.03","0.028","0.6","0.004","52","25"
"20170926","강서구","0.041","0.029","0.5","0.006","58","30"
"20170925","공항대로","0.069","0.009","0.6","0.005","83","39"
"20170925","강변북로","0.046","0.016","0.6","0.003","45","22"
"20170925","용산구","0.028","0.027","0.4","0.003","38","25"
"20170925","한강대로","0.056","0.019","0.6","0.004","64","26"
"20170925","동작대로","0.081","0.01","0.9","0.003","52","27"
"20170925","청계천로","0.052","0.018","0.7","0.006","52","32"
"20170925","영등포로","0.06","0.015","0.6","0.006","65","27"
"20170925","서초구","0.037","0.023","0.6","0.005","47","24"
"20170925","도봉구","0.029","0.036","0.5","0.003","41","24"
"20170925","광진구","0.038","0.033","0.7","0.003","38","26"
"20170925","정릉로","0.043","0.02","0.6","0.005","59","31"
"20170925","강북구","0.021","0.033","0.4","0.002","38","25"
"20170925","신촌로","0.064","0.018","1","0.005","61","29"
"20170925","도산대로","0.046","0.022","1.2","0.004","65","25"
"20170925","송파구","0.031","0.025","0.8","0.005","44","24"
"20170925","강남구","0.035","0.02","0.5","0.005","38","25"
"20170925","노원구","0.036","0.033","0.5","0.002","45","27"
"20170925","동대문구","0.034","0.019","0.5","0.004","47","25"
"20170925","종로구","0.04","0.03","0.6","0.003","39","26"
"20170925","강동구","0.032","0.024","0.5","0.004","49","23"
"20170925","금천구","0.042","0.028","0.6","0.003","37","29"
"20170925","강남대로","0.051","0.009","1.1","0.004","61","29"
"20170925","은평구","0.027","0.033","0.7","0.003","38","25"
"20170925","중랑구","0.025","0.028","0.5","0.006","39","22"
"20170925","양천구","0.042","0.026","0.6","0.003","49","31"
"20170925","홍릉로","0.051","0.02","0.5","0.004","52","28"
"20170925","성동구","0.028","0.025","0.7","0.004","50","23"
"20170925","동작구","0.044","0.014","0.6","0.003","56","31"
"20170925","성북구","0.037","0.026","0.6","0.003","53","28"
"20170925","종로","0.056","0.017","1.4","0.004","46","26"
"20170925","영등포구","0.04","0.034","0.7","0.005","54","24"
"20170925","구로구","0.028","0.024","0.6","0.005","47","30"
"20170925","중구","0.049","0.025","0.6","0.003","43","27"
"20170925","강서구","0.043","0.023","0.5","0.006","56","29"
"20170925","화랑로","0.045","0.012","0.9","0.004","52","23"
"20170925","마포구","0.037","0.031","0.6","0.003","40","26"
"20170925","서대문구","0.026","0.036","0.5","0.005","43","27"
"20170925","관악구","0.038","0.023","0.6","0.005","41","25"
"20170925","천호대로","0.047","0.014","0.6","0.003","55","27"
"20170924","공항대로","0.041","0.025","0.5","0.005","87","50"
"20170924","서초구","0.019","0.037","0.6","0.005","62","32"
"20170924","영등포구","0.025","0.049","0.7","0.006","74","33"
"20170924","종로","0.035","0.031","1.1","0.004","64","38"
"20170924","동작대로","0.056","0.022","0.8","0.003","62","36"
"20170924","한강대로","0.043","0.027","0.6","0.005","85","37"
"20170924","도산대로","0.033","0.032","1","0.005","86","44"
"20170924","양천구","0.025","0.035","0.6","0.003","59","43"
"20170924","중랑구","0.019","0.033","0.5","0.006","58","31"
"20170924","용산구","0.022","0.034","0.4","0.003","58","36"
"20170924","영등포로","0.047","0.022","0.5","0.006","85","36"
"20170924","강동구","0.023","0.033","0.6","0.004","68","32"
"20170924","강남구","0.022","0.03","0.5","0.005","55","37"
"20170924","구로구","0.015","0.033","0.6","0.006","62","43"
"20170924","금천구","0.023","0.041","0.5","0.003","49","38"
"20170924","송파구","0.022","0.035","0.6","0.004","57","35"
"20170924","중구","0.031","0.038","0.6","0.004","62","38"
"20170924","관악구","0.021","0.036","0.5","0.005","53","34"
"20170924","강서구","0.023","0.034","0.5","0.006","71","41"
"20170924","노원구","0.025","0.045","0.6","0.002","63","38"
"20170924","강변북로","0.041","0.022","0.6","0.003","61","30"
"20170924","서대문구","0.021","0.059","0.5","0.005","68","48"
"20170924","동작구","0.021","0.041","0.5","0.004","64","40"
"20170924","도봉구","0.024","0.038","0.6","0.004","63","34"
"20170924","은평구","0.015","0.048","0.7","0.003","57","36"
"20170924","성북구","0.026","0.036","0.6","0.003","79","41"
"20170924","천호대로","0.036","0.024","0.6","0.003","73","35"
"20170924","정릉로","0.035","0.03","0.6","0.006","85","43"
"20170924","신촌로","0.057","0.022","1","0.005","88","42"
"20170924","종로구","0.026","0.04","0.6","0.004","56","37"
"20170924","강남대로","0.061","0.018","0.9","0.004","77","36"
"20170924","화랑로","0.033","0.025","0.9","0.004","78","31"
"20170924","광진구","0.028","0.042","0.8","0.003","54","37"
"20170924","강북구","0.018","0.046","0.5","0.003","59","38"
"20170924","성동구","0.02","0.035","0.7","0.004","71","34"
"20170924","마포구","0.021","0.044","0.6","0.004","58","37"
"20170924","동대문구","0.022","0.024","0.5","0.005","69","36"
"20170924","청계천로","0.031","0.033","0.5","0.006","71","45"
"20170924","홍릉로","0.04","0.026","0.6","0.005","72","42"
"20170923","은평구","0.028","0.03","0.7","0.004","47","24"
"20170923","영등포구","0.027","0.049","0.7","0.007","62","21"
"20170923","강남대로","0.072","0.012","0.9","0.005","65","24"
"20170923","강북구","0.029","0.027","0.5","0.004","51","28"
"20170923","천호대로","0.047","0.019","0.5","0.005","63","25"
"20170923","한강대로","0.052","0.021","0.5","0.005","76","24"
"20170923","화랑로","0.04","0.018","0.8","0.005","68","24"
"20170923","도봉구","0.035","0.028","0.6","0.005","54","24"
"20170923","마포구","0.022","0.043","0.5","0.005","45","25"
"20170923","중구","0.047","0.025","0.6","0.005","52","27"
"20170923","강서구","0.026","0.034","0.4","0.006","57","26"
"20170923","동작구","0.026","0.036","0.4","0.005","51","25"
"20170923","서초구","0.021","0.036","0.5","0.006","53","21"
"20170923","청계천로","0.048","0.02","0.6","0.007","64","30"
"20170923","구로구","0.017","0.033","0.5","0.007","50","27"
"20170923","중랑구","0.032","0.026","0.5","0.007","51","23"
"20170923","노원구","0.039","0.034","0.5","0.003","56","29"
"20170923","동작대로","0.062","0.019","0.8","0.004","54","25"
"20170923","성북구","0.04","0.022","0.6","0.004","69","29"
"20170923","광진구","0.046","0.031","0.7","0.005","49","26"
"20170923","공항대로","0.046","0.026","0.5","0.006","76","36"
"20170923","강변북로","0.057","0.012","0.7","0.004","56","22"
"20170923","관악구","0.02","0.037","0.4","0.007","44","21"
"20170923","강남구","0.027","0.028","0.4","0.006","52","31"
"20170923","신촌로","0.06","0.021","1.1","0.008","74","28"
"20170923","도산대로","0.04","0.028","0.9","0.006","73","28"
"20170923","송파구","0.031","0.03","0.5","0.004","53","25"
"20170923","종로","0.053","0.02","0.6","0.005","56","29"
"20170923","용산구","0.029","0.028","0.4","0.004","49","25"
"20170923","홍릉로","0.052","0.02","0.6","0.005","64","31"
"20170923","영등포로","0.056","0.019","0.5","0.006","82","23"
"20170923","강동구","0.035","0.026","0.5","0.005","61","22"
"20170923","금천구","0.029","0.038","0.5","0.005","37","24"
"20170923","양천구","0.029","0.034","0.5","0.005","46","28"
"20170923","정릉로","0.049","0.014","0.7","0.006","79","32"
"20170923","동대문구","0.03","0.021","0.5","0.006","61","25"
"20170923","서대문구","0.026","0.034","0.5","0.006","50","25"
"20170923","종로구","0.038","0.031","0.6","0.005","48","26"
"20170923","성동구","0.029","0.026","0.7","0.004","61","23"
"20170922","영등포로","0.072","0.014","0.6","0.006","58","20"
"20170922","송파구","0.031","0.033","0.4","0.004","28","18"
"20170922","강남구","0.03","0.031","0.4","0.005","26","18"
"20170922","화랑로","0.045","0.02","0.7","0.005","41","19"
"20170922","강변북로","0.059","0.015","0.6","0.004","32","17"
"20170922","종로","0.064","0.02","0.6","0.005","34","23"
"20170922","서초구","0.03","0.034","0.5","0.006","32","18"
"20170922","은평구","0.026","0.042","0.6","0.004","27","20"
"20170922","광진구","0.036","0.042","0.6","0.006","25","18"
"20170922","용산구","0.035","0.03","0.3","0.004","27","19"
"20170922","홍릉로","0.05","0.03","0.5","0.005","39","22"
"20170922","관악구","0.038","0.031","0.5","0.006","31","18"
"20170922","정릉로","0.056","0.018","0.6","0.006","45","25"
"20170922","강서구","0.041","0.031","0.5","0.006","37","22"
"20170922","금천구","0.043","0.033","0.5","0.004","27","22"
"20170922","구로구","0.027","0.028","0.5","0.006","31","21"
"20170922","양천구","0.043","0.03","0.5","0.004","31","24"
"20170922","성북구","0.04","0.029","0.5","0.004","38","23"
"20170922","도봉구","0.037","0.032","0.5","0.004","30","20"
"20170922","강남대로","0.082","0.015","1","0.005","45","22"
"20170922","도산대로","0.045","0.029","0.8","0.006","44","21"
"20170922","천호대로","0.045","0.024","0.4","0.004","39","20"
"20170922","동작구","0.04","0.034","0.5","0.005","35","21"
"20170922","공항대로","0.062","0.021","0.5","0.006","64","32"
"20170922","강동구","0.03","0.035","0.5","0.004","31","16"
"20170922","중랑구","0.032","0.033","0.4","0.007","27","16"
"20170922","동대문구","0.035","0.023","0.4","0.005","31","18"
"20170922","동작대로","0.077","0.016","0.8","0.004","37","22"
"20170922","마포구","0.034","0.041","0.5","0.004","26","20"
"20170922","종로구","0.04","0.036","0.5","0.004","27","20"
"20170922","서대문구","0.027","0.043","0.5","0.006","31","21"
"20170922","중구","0.046","0.033","0.5","0.004","30","20"
"20170922","강북구","0.029","0.033","0.4","0.003","27","18"
"20170922","청계천로","0.054","0.024","0.6","0.007","39","24"
"20170922","노원구","0.043","0.037","0.5","0.003","35","21"
"20170922","영등포구","0.042","0.04","0.6","0.006","38","18"
"20170922","성동구","0.03","0.03","0.6","0.004","37","17"
"20170922","한강대로","0.06","0.023","0.5","0.005","44","20"
"20170922","신촌로","0.098","0.016","1.3","0.008","61","31"
"20170921","용산구","0.032","0.024","0.3","0.003","25","16"
"20170921","강변북로","0.057","0.011","0.6","0.003","31","15"
"20170921","서초구","0.037","0.021","0.5","0.005","32","15"
"20170921","홍릉로","0.049","0.022","0.5","0.004","34","15"
"20170921","강동구","0.033","0.021","0.4","0.003","30","13"
"20170921","청계천로","0.056","0.015","0.6","0.006","38","19"
"20170921","한강대로","0.052","0.019","0.5","0.005","47","17"
"20170921","광진구","0.045","0.028","0.6","0.004","23","13"
